Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,28280,1343.9404,396.70245,445.2411,,,,132
,28297,1350.5851,408.0282,450.24796,,,,132
,28314,1353.5977,429.6927,457.8752,,,,132
,28330,1343.8488,448.62524,464.9099,,,,132
,28347,1321.6351,463.2868,466.87903,,,,132
,28364,1288.6268,470.93,465.1413,,,,132
,28381,1265.7827,472.32092,462.3105,,,,132
,28397,1211.0769,469.1366,452.41638,,,,132
,28415,1150.6914,458.0028,437.38885,,,,132
,28430,1084.1536,441.32855,421.5931,,,,0
,28448,1014.71344,426.50702,410.07266,,,,0
,28464,939.7828,409.0741,399.2995,,,,0
,28480,863.7792,395.04236,386.75085,,,,0
,28497,787.13855,383.02246,376.7827,,,,70
,28514,749.2326,379.83734,371.3398,,,,70
,28532,678.32465,379.11365,364.42343,,,,70
,28548,616.4554,384.61523,363.85126,,,,70
,28564,563.7826,397.04926,367.17084,,,,70
,28581,522.8705,416.7079,376.5234,,,,70
,28597,507.32504,429.99475,383.0772,,,,70
,28614,483.84003,455.28387,396.09692,,,,70
,28631,472.75854,485.0841,410.9925,,,,70
,28647,473.37143,513.1242,429.80908,,,,70
,28665,485.499,537.5533,449.713,,,,70
,28680,502.7845,554.1187,463.0826,,,,70
,28697,527.47894,567.4166,480.26144,,,,70
,28714,542.0387,571.74634,487.61084,,,,70
,28731,573.3897,576.78644,499.8994,,,,70
,28747,609.90686,582.52747,510.4719,,,,70
,28763,641.5096,579.5738,517.2451,,,,70
,28780,673.6577,560.69745,517.4789,,,,70
,28797,686.969,549.952,516.81464,,,,70
,28814,706.59015,538.4613,520.8933,,,,70
,28831,717.91974,508.1902,504.15475,,,,70
,28849,716.39734,484.86505,490.28354,,,,70
,28864,705.0376,457.49744,469.67654,,,,70
,28880,688.67505,433.1936,448.11218,,,,70
,28898,667.9489,418.10504,433.16516,,,,70
,28914,655.9153,411.69025,427.45197,,,,70
,28930,627.90173,400.55762,411.24155,,,,70
,28947,603.3932,398.14398,402.46265,,,,70
,28964,577.63074,399.48602,394.60248,,,,70
,28981,555.05383,407.1754,389.35828,,,,70
,28997,537.5051,422.23944,391.4876,,,,70
,29014,532.7521,433.94446,394.72705,,,,70
,29031,529.6361,461.3382,405.7458,,,,70
,29049,541.8744,490.75482,424.38467,,,,70
,29065,571.7311,533.1244,450.67886,,,,70
,29081,611.53784,566.76227,480.28217,,,,70
,29097,658.2586,590.4929,505.91043,,,,70
,29114,708.32117,599.7351,523.9779,,,,70
,29131,756.091,600.70874,540.68884,,,,70
,29148,776.54755,598.5604,545.994,,,,70
,29164,807.60266,591.64856,555.3623,,,,70
,29181,817.0295,588.25854,560.4868,,,,70
,29197,831.6199,530.50397,541.8459,,,,70
,29214,823.38043,498.3615,525.3074,,,,70
,29231,813.13837,480.8852,517.632,,,,70
,29248,784.43976,446.042,495.74332,,,,70
,29265,744.3892,412.0641,473.9782,,,,70
,29282,699.5797,387.30078,453.66083,,,,70
,29298,650.8756,368.94983,437.43744,,,,70
,29314,600.7018,358.8723,423.19797,,,,70
,29331,552.0961,358.3559,407.70795,,,,70
,29347,529.5915,360.79144,401.18085,,,,70
,29364,488.07895,374.01276,391.46277,,,,70
,29382,453.4121,397.23938,385.42856,,,,70
,29399,431.6717,429.86932,388.22263,,,,70
,29414,422.03433,465.9853,391.96182,,,,70
,29431,424.8252,503.8625,402.59293,,,,70
,29448,430.95972,521.5127,408.04813,,,,70
,29464,449.31793,556.46545,419.15076,,,,70
,29481,477.1445,584.8573,430.6006,,,,70
,29497,512.05505,605.7302,442.19614,,,,70
,29514,547.4954,615.1308,448.87662,,,,70
,29531,583.3701,615.9658,453.17532,,,,70
,29547,601.9423,614.6389,454.61017,,,,70
,29564,636.2415,603.89276,449.197,,,,70
,29581,665.08606,584.9507,435.49036,,,,70
,29597,687.4431,557.66956,418.9804,,,,70
,29614,705.32605,528.9739,395.7318,,,,70
,29631,720.565,498.239,373.661,,,,70
,29647,738.2497,469.33917,353.47977,,,,70
,29664,747.6106,455.36694,342.01453,,,,70
,29682,777.1152,429.96906,325.16248,,,,70
,29698,818.1858,409.59583,315.43042,,,,0
,29714,869.32513,395.8686,311.31485,,,,0
,29731,931.74194,385.38574,312.3202,,,,0
,29747,1004.884,378.81323,313.29938,,,,0
,29765,1082.2201,375.81903,316.1858,,,,0
,29782,1164.0992,373.82855,324.40057,,,,132
,29799,1244.1493,373.7556,334.28143,,,,132
,29814,1244.1493,373.7556,334.28143,,,,132
,29831,1390.847,381.3365,353.6867,,,,132
,29847,1390.847,381.3365,353.6867,,,,132
,29863,1455.6337,388.7492,364.2711,,,,132
,29881,1538.7589,408.86505,376.57898,,,,132
,29899,1579.6501,419.4853,379.82858,,,,132
,29915,1579.6501,419.4853,379.82858,,,,132
,29931,1602.4615,428.2602,381.48276,,,,132
,29948,1609.8839,430.98236,381.59613,,,,132
,29964,1608.2052,431.62524,378.89877,,,,132
,29981,1530.6846,418.82703,347.90958,,,,132
,29998,1497.7001,411.4646,338.2997,,,,132
,30015,1422.1029,397.61578,321.52954,,,,132
,30033,1333.2692,384.26276,306.5615,,,,132
,30048,1333.2692,384.26276,306.5615,,,,132
,30063,1237.6615,372.48004,291.89606,,,,132
,30082,1036.2422,361.04865,262.03537,,,,132
,30098,1036.2422,361.04865,262.03537,,,,0
,30114,938.666,361.63342,251.96002,,,,0
,30132,893.868,364.80737,250.30266,,,,0
,30147,771.0487,381.44403,244.69014,,,,70
,30164,734.5656,389.78296,243.45927,,,,70
,30180,672.2185,411.01318,246.19176,,,,70
,30198,624.70514,432.85767,250.83688,,,,70
,30214,589.2337,455.0161,256.6797,,,,70
,30231,567.0242,472.99335,263.1443,,,,70
,30248,553.97015,485.9179,266.88824,,,,70
,30265,549.3386,491.32416,269.27283,,,,70
,30281,549.23236,493.18933,270.3182,,,,70
,30297,556.0276,493.52863,271.56662,,,,70
,30315,580.4249,490.5287,274.45905,,,,70
,30332,580.4249,490.5287,274.45905,,,,70
,30347,654.41986,471.9002,278.01532,,,,70
,30365,704.73706,461.56433,279.96832,,,,70
,30382,768.55664,450.64172,283.9787,,,,70
,30398,839.80865,439.78375,290.32336,,,,0
,30414,918.0266,433.68427,299.63348,,,,0
,30432,957.3564,431.6624,304.6853,,,,0
,30448,1035.8566,428.1671,313.63824,,,,0
,30466,1111.2388,428.44366,323.59515,,,,132
,30481,1181.542,430.8239,333.19818,,,,132
,30497,1240.2582,434.64563,341.09872,,,,132
,30515,1282.7522,437.9137,347.39508,,,,132
,30531,1309.5416,440.56323,350.6874,,,,132
,30549,1317.2102,440.62463,350.14624,,,,132
,30566,1324.6237,439.8034,348.83917,,,,132
,30582,1324.4791,438.27576,347.36713,,,,132
,30598,1311.2001,433.37744,342.25006,,,,132
,30615,1275.2616,428.13135,328.00616,,,,132
,30631,1222.8116,421.61298,311.53333,,,,132
,30649,1193.6672,419.74207,307.57104,,,,132
,30664,1130.1355,416.70978,297.13748,,,,132
,30682,1059.4734,414.46075,288.68808,,,,0
,30699,985.87585,415.01813,282.6336,,,,0
,30715,908.24884,414.32214,276.02246,,,,0
,30730,829.5311,416.6703,271.07248,,,,0
,30748,753.87775,421.0293,268.68796,,,,70
,30766,719.26306,424.29095,268.77466,,,,70
,30782,657.66425,429.29437,272.62036,,,,70
,30798,605.91223,437.44824,279.7746,,,,70
,30815,572.3967,441.1631,281.26526,,,,70
,30832,550.25635,444.51782,282.84592,,,,70
,30848,542.93665,445.55658,284.0011,,,,70
,30865,534.1784,447.44415,287.34796,,,,70
,30881,530.56305,450.31042,293.76077,,,,70
,30897,534.0049,452.89838,301.25592,,,,70
,30916,544.96857,455.54968,309.60718,,,,70
,30932,562.35876,458.1048,318.74945,,,,70
,30948,570.9501,458.42328,322.0799,,,,70
,30964,590.7018,459.08484,329.55124,,,,70
,30981,610.0053,459.73206,334.77786,,,,70
,30999,628.31287,461.7425,337.84317,,,,70
,31016,643.50385,460.3371,338.31372,,,,70
,31030,655.7744,458.73248,338.08948,,,,70
,31048,664.9245,457.9959,338.90994,,,,70
