Current Test,Time,X,Y,Z,X2,Y2,Z2,PWMValue
,58879,899.4381,361.29077,156.00346,,,,0
,58895,861.2717,357.52692,150.18085,,,,0
,58912,820.61273,358.66138,145.62672,,,,0
,58928,781.8732,367.4333,142.3489,,,,255
,58946,765.6623,374.91913,143.03142,,,,255
,58962,735.941,392.85205,142.10208,,,,255
,58977,715.1398,417.84235,150.00873,,,,255
,58995,701.08777,444.27026,159.03291,,,,255
,59012,695.5127,472.32,166.70557,,,,255
,59030,695.1126,484.49933,171.35983,,,,255
,59046,695.1126,484.49933,171.35983,,,,255
,59061,709.70087,526.69995,189.28677,,,,255
,59078,723.0444,543.69006,201.77798,,,,255
,59094,739.7355,555.32184,212.12564,,,,255
,59112,757.4042,560.8333,218.02403,,,,255
,59128,779.78284,564.79266,227.41255,,,,255
,59145,790.8593,565.31055,231.3773,,,,255
,59163,813.3802,563.3348,238.1856,,,,255
,59178,836.9739,555.94086,243.86893,,,,255
,59195,857.4633,544.88635,248.2633,,,,0
,59212,874.829,530.945,252.40392,,,,0
,59227,888.95953,513.3085,254.91522,,,,0
,59245,897.926,492.09863,254.8865,,,,0
,59261,902.2769,468.8977,251.8107,,,,0
,59278,902.73157,458.72064,251.06995,,,,0
,59295,898.1192,438.58295,247.58475,,,,0
,59312,889.8175,418.18683,246.8686,,,,0
,59329,875.86395,396.2525,243.83754,,,,0
,59346,855.31384,376.1621,241.8706,,,,0
,59363,842.6008,368.24377,240.24945,,,,0
,59378,812.11884,351.95007,234.06241,,,,0
,59394,779.5053,341.79712,229.69911,,,,255
,59411,742.25104,334.4129,223.97491,,,,255
,59430,665.53064,332.74725,214.48978,,,,255
,59444,665.53064,332.74725,214.48978,,,,255
,59463,634.87976,339.80554,210.42508,,,,255
,59479,608.7858,353.78082,209.57098,,,,255
,59496,597.89136,362.00293,209.8635,,,,255
,59512,582.14343,382.51123,213.51233,,,,255
,59528,575.55334,405.6895,217.3753,,,,255
,59544,576.0571,430.3269,219.44504,,,,255
,59562,586.26825,457.07336,228.62097,,,,255
,59578,600.8921,479.8037,239.3994,,,,255
,59595,620.5921,502.9887,251.01845,,,,255
,59610,643.4134,518.1661,257.33722,,,,255
,59629,671.8045,531.4471,261.69077,,,,255
,59645,702.6701,540.7814,267.34967,,,,255
,59662,737.21075,547.23285,271.22375,,,,255
,59679,774.7091,554.2131,279.44452,,,,255
,59695,793.36957,552.4777,280.3266,,,,255
,59712,829.73175,544.8876,280.71655,,,,255
,59729,829.73175,544.8876,280.71655,,,,255
,59744,878.16644,529.5755,280.65158,,,,0
,59762,893.57104,521.67126,280.58252,,,,0
,59780,917.44446,502.4563,271.9345,,,,0
,59797,943.0933,466.9544,260.15295,,,,0
,59811,947.3277,455.4972,255.9377,,,,0
,59827,954.6083,430.25122,242.24535,,,,0
,59845,955.2707,406.80383,232.46144,,,,0
,59860,950.3111,386.36127,223.86058,,,,0
,59879,941.048,361.0841,213.84093,,,,0
,59896,937.00806,348.91956,209.3403,,,,0
,59912,929.41583,326.14978,195.81317,,,,0
,59929,923.603,305.67664,185.12112,,,,0
,59945,924.1584,283.86395,179.53165,,,,0
,59963,934.8816,277.76868,179.67441,,,,0
,59978,934.8816,277.76868,179.67441,,,,0
,59994,943.74524,275.77893,180.80582,,,,0
,60011,967.0161,274.15326,183.82315,,,,0
,60029,996.57965,279.1734,191.12234,,,,0
,60044,1029.1626,289.4223,199.44145,,,,0
,60063,1059.1825,306.0971,207.45981,,,,0
,60078,1084.8215,327.5865,215.9592,,,,0
,60096,1100.65,346.16125,222.82082,,,,0
,60113,1106.4207,357.72827,228.66875,,,,0
,60128,1113.474,380.94086,238.03755,,,,0
,60145,1111.9741,400.3636,240.87535,,,,234
,60162,1103.3345,419.73993,239.59387,,,,234
,60179,1096.2365,429.46802,238.63484,,,,0
,60196,1064.7677,458.37836,236.37476,,,,0
,60212,1042.9594,475.51678,235.28467,,,,0
,60229,1014.02216,493.69916,231.14522,,,,0
,60244,998.3199,501.258,229.22263,,,,0
,60261,966.061,511.91235,220.37257,,,,0
,60278,930.7078,521.17084,216.32881,,,,0
,60294,894.0352,526.8143,212.26596,,,,0
,60311,858.4771,529.50854,209.96107,,,,0
,60328,821.2278,527.8488,208.32274,,,,255
,60345,804.1998,525.3203,207.91014,,,,255
,60361,771.81396,517.4907,206.78487,,,,255
,60378,741.92554,505.97498,205.15826,,,,255
,60394,716.095,491.4632,202.93417,,,,255
,60411,692.8818,475.13885,200.99796,,,,255
,60427,683.15924,467.78485,199.83197,,,,255
,60455,647.6427,438.86157,198.53891,,,,255
,60472,633.2787,428.41058,197.53098,,,,255
,60489,626.4052,424.19037,197.66573,,,,255
,60508,605.4118,412.71906,194.84753,,,,255
,60525,598.1671,410.54865,194.29465,,,,255
,60543,584.45984,409.50977,194.27411,,,,255
,60572,545.0705,415.5456,182.77063,,,,255
,60589,533.23755,421.08032,180.41568,,,,255
,60607,506.4411,433.34644,175.14203,,,,255
,60639,446.7681,470.6275,167.3339,,,,255
,60656,415.09265,489.3446,163.29797,,,,255
,60675,381.5713,507.1599,160.70486,,,,255
,60705,331.07184,532.8379,164.8378,,,,255
,60722,294.50302,545.90466,166.38893,,,,255
,60741,261.77582,554.92035,169.1041,,,,255
,60772,203.08076,565.0212,172.77396,,,,255
,60789,191.59695,565.8121,173.63097,,,,255
,60808,160.83112,561.2447,177.54099,,,,255
,60838,154.53004,555.7937,179.1492,,,,255
,60855,157.30421,548.1673,179.57004,,,,255
,60875,189.07076,525.4472,182.90634,,,,255
,60906,280.337,492.9146,190.43118,,,,255
,60939,407.38986,467.44556,195.27629,,,,255
,60974,516.014,454.37238,205.18614,,,,255
,60991,590.9197,448.35718,213.05653,,,,255
,61023,733.5036,443.48615,223.75272,,,,255
,61055,827.0181,442.29358,232.2844,,,,0
,61074,879.8365,444.93152,235.69334,,,,0
,61122,986.0637,456.0639,243.39565,,,,0
,61155,1017.77783,465.7008,243.00446,,,,0
,61174,1020.0857,466.74103,242.72806,,,,0
,61207,1008.7227,471.94763,238.9323,,,,0
,61240,925.38794,470.45807,234.4454,,,,0
,61274,836.49426,462.9571,230.75359,,,,0
,61307,698.2082,450.3203,229.9419,,,,255
,61356,467.31793,443.9477,244.60214,,,,255
,61389,362.13773,448.2826,255.54195,,,,255
,61422,241.827,461.66687,276.62915,,,,255
,61441,198.57939,469.68616,286.64435,,,,255
,61474,140.58691,484.9402,308.87543,,,,255
,61523,124.86147,496.87122,322.0343,,,,255
,61555,152.06287,500.38373,331.467,,,,255
,61588,206.69806,495.82172,332.7837,,,,255
,61607,254.37137,489.53693,330.51907,,,,255
,61639,368.68988,474.66522,321.21494,,,,255
,61673,504.6018,463.26672,307.6822,,,,255
,61722,701.6112,468.90552,296.5692,,,,255
,61756,866.51886,486.20764,288.38098,,,,0
,61774,943.0861,496.89777,291.72076,,,,0
,61806,1051.2058,516.48615,295.18173,,,,0
,61839,1159.7008,536.7157,294.50543,,,,234
,61872,1217.9598,550.1335,291.3977,,,,234
,61905,1231.2681,554.19806,283.4344,,,,234
,61939,1218.106,557.28064,273.1705,,,,234
,61971,1148.198,557.57367,244.50034,,,,234
,61990,1097.7163,555.32806,233.29543,,,,234
,62024,1010.43524,552.796,223.83339,,,,0
,62072,802.34607,541.24255,215.5442,,,,255
,62123,611.2593,532.4956,222.7594,,,,255
,62156,466.84375,534.5053,238.55504,,,,255
,62188,349.20184,540.2321,271.44516,,,,255
,62221,271.59692,545.533,306.49548,,,,255
,62241,257.79398,546.95953,313.6806,,,,255
,62274,219.44344,549.68176,343.8385,,,,255
,62307,209.12677,549.4002,361.18146,,,,255
,62340,216.19174,544.9781,371.4901,,,,255
,62374,262.5309,530.9653,382.02438,,,,255
,62407,355.15298,513.8865,375.30856,,,,255
,62440,444.77042,505.09937,366.38635,,,,255
,62488,676.7972,497.03882,343.7476,,,,255
,62523,825.5902,503.3711,325.52307,,,,255
,62572,994.97504,518.9816,307.13403,,,,0
,62624,1119.3282,534.3892,282.89908,,,,234
,62640,1119.3282,534.3892,282.89908,,,,234
,62657,1139.8551,539.9817,277.00397,,,,234
,62674,1150.1464,544.7448,273.4265,,,,234
,62691,1152.3363,546.73895,270.99384,,,,234
,62707,1151.0587,550.08246,260.64987,,,,234
,62725,1140.9396,553.3254,251.9921,,,,234
,62740,1118.0671,556.4642,243.58891,,,,234
,62758,1084.5922,561.85046,238.30814,,,,234
,62773,1039.2147,564.3881,232.528,,,,0
,62791,989.8245,567.7436,229.25786,,,,0
,62809,935.34064,568.32153,224.53058,,,,0
,62825,877.45715,568.9404,222.21999,,,,0
,62842,817.36505,568.87103,221.49126,,,,255
,62859,756.1903,567.247,220.20636,,,,255
,62875,693.3861,565.28796,220.80743,,,,255
,62891,633.0964,562.8261,223.71278,,,,255
